make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,price_flag_suspicious,car_age,is_electric
Plymouth,Sundance,1993,regular unleaded,100.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29.0,22,535,2000,True,24,False
Plymouth,Sundance,1993,regular unleaded,93.0,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29.0,23,535,2000,True,24,False
Plymouth,Sundance,1993,regular unleaded,100.0,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,29.0,22,535,2000,True,24,False
Plymouth,Sundance,1993,regular unleaded,93.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,29.0,23,535,2000,True,24,False
Plymouth,Sundance,1994,regular unleaded,100.0,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,27.0,21,535,2000,True,23,False
Plymouth,Sundance,1994,regular unleaded,100.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27.0,21,535,2000,True,23,False
Plymouth,Sundance,1994,regular unleaded,93.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30.0,23,535,2000,True,23,False
Plymouth,Sundance,1994,regular unleaded,93.0,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30.0,23,535,2000,True,23,False
Pontiac,Sunfire,2003,regular unleaded,140.0,4,MANUAL,front wheel drive,2,Unlabeled,Compact,Coupe,30.0,22,210,14930,False,14,False
Pontiac,Sunfire,2004,regular unleaded,140.0,4,MANUAL,front wheel drive,2,Unlabeled,Compact,Coupe,33.0,23,210,10895,False,13,False
Pontiac,Sunfire,2004,regular unleaded,140.0,4,MANUAL,front wheel drive,2,Unlabeled,Compact,Coupe,33.0,23,210,14930,False,13,False
Pontiac,Sunfire,2005,regular unleaded,140.0,4,MANUAL,front wheel drive,2,Unlabeled,Compact,Coupe,32.0,23,210,15205,False,12,False
Pontiac,Sunfire,2005,regular unleaded,140.0,4,MANUAL,front wheel drive,2,Unlabeled,Compact,Coupe,32.0,23,210,10895,False,12,False
Ferrari,Superamerica,2005,premium unleaded (required),532.0,12,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15.0,9,2774,281170,False,12,False
Ferrari,Superamerica,2005,premium unleaded (required),532.0,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16.0,9,2774,294080,False,12,False
Bentley,Supersports Convertible ISR,2013,flex-fuel (premium unleaded required/E85),631.0,12,AUTOMATIC,all wheel drive,2,"Exotic,Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,19.0,12,520,291900,False,4,False
Toyota,Supra,1996,regular unleaded,320.0,6,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,22.0,16,2031,18255,False,21,False
Toyota,Supra,1996,regular unleaded,220.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,16,2031,14977,False,21,False
Toyota,Supra,1997,regular unleaded,320.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,15,2031,22001,False,20,False
Toyota,Supra,1997,regular unleaded,220.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,16,2031,17320,False,20,False
Toyota,Supra,1998,regular unleaded,225.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,17,2031,20596,False,19,False
Toyota,Supra,1998,regular unleaded,320.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,15,2031,25279,False,19,False
Subaru,SVX,1995,regular unleaded,230.0,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,23.0,15,640,2000,True,22,False
Subaru,SVX,1995,regular unleaded,230.0,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,23.0,15,640,2000,True,22,False
Subaru,SVX,1995,regular unleaded,230.0,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,23.0,15,640,2230,False,22,False
Subaru,SVX,1996,regular unleaded,230.0,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22.0,15,640,2472,False,21,False
Subaru,SVX,1996,regular unleaded,230.0,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22.0,15,640,2283,False,21,False
Subaru,SVX,1997,regular unleaded,230.0,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22.0,15,640,2749,False,20,False
Subaru,SVX,1997,regular unleaded,230.0,6,AUTOMATIC,all wheel drive,2,Performance,Compact,Coupe,22.0,15,640,2512,False,20,False
Suzuki,Swift,1999,regular unleaded,79.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,39.0,33,481,2000,True,18,False
Suzuki,Swift,2000,regular unleaded,79.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38.0,31,481,2000,True,17,False
Suzuki,Swift,2001,regular unleaded,79.0,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31.0,26,481,9949,False,16,False
Suzuki,Swift,2001,regular unleaded,79.0,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,31.0,26,481,10949,False,16,False
Suzuki,Swift,2001,regular unleaded,79.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38.0,31,481,9299,False,16,False
Suzuki,Swift,2001,regular unleaded,79.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38.0,31,481,10299,False,16,False
Suzuki,SX4,2011,regular unleaded,150.0,4,MANUAL,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,16599,False,6,False
Suzuki,SX4,2011,regular unleaded,148.0,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29.0,23,481,19349,False,6,False
Suzuki,SX4,2011,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,Unlabeled,Compact,Sedan,30.0,23,481,17099,False,6,False
Suzuki,SX4,2011,regular unleaded,150.0,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,16999,False,6,False
Suzuki,SX4,2011,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,Unlabeled,Compact,Sedan,30.0,23,481,17849,False,6,False
Suzuki,SX4,2011,regular unleaded,150.0,4,MANUAL,front wheel drive,4,Unlabeled,Compact,Sedan,32.0,23,481,16479,False,6,False
Suzuki,SX4,2011,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,Unlabeled,Compact,Sedan,30.0,23,481,18999,False,6,False
Suzuki,SX4,2011,regular unleaded,150.0,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,18249,False,6,False
Suzuki,SX4,2011,regular unleaded,150.0,4,MANUAL,front wheel drive,4,Unlabeled,Compact,Sedan,33.0,23,481,13499,False,6,False
Suzuki,SX4,2011,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,23,481,17799,False,6,False
Suzuki,SX4,2011,regular unleaded,150.0,4,MANUAL,front wheel drive,4,Unlabeled,Compact,Sedan,33.0,23,481,15195,False,6,False
Suzuki,SX4,2011,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,23,481,18299,False,6,False
Suzuki,SX4,2011,regular unleaded,150.0,4,MANUAL,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,17099,False,6,False
Suzuki,SX4,2011,regular unleaded,148.0,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29.0,23,481,18599,False,6,False
Suzuki,SX4,2012,regular unleaded,150.0,4,MANUAL,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,16799,False,5,False
Suzuki,SX4,2012,regular unleaded,148.0,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29.0,23,481,18875,False,5,False
Suzuki,SX4,2012,regular unleaded,148.0,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29.0,23,481,19649,False,5,False
Suzuki,SX4,2012,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,23,481,17999,False,5,False
Suzuki,SX4,2012,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,Unlabeled,Compact,Sedan,32.0,25,481,18199,False,5,False
Suzuki,SX4,2012,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,Unlabeled,Compact,Sedan,32.0,25,481,17399,False,5,False
Suzuki,SX4,2012,regular unleaded,150.0,4,MANUAL,front wheel drive,4,Unlabeled,Compact,Sedan,33.0,23,481,13699,False,5,False
Suzuki,SX4,2012,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,23,481,18499,False,5,False
Suzuki,SX4,2012,regular unleaded,150.0,4,MANUAL,front wheel drive,4,Unlabeled,Compact,Sedan,33.0,23,481,15495,False,5,False
Suzuki,SX4,2012,regular unleaded,150.0,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,18549,False,5,False
Suzuki,SX4,2012,regular unleaded,150.0,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,16999,False,5,False
Suzuki,SX4,2013,regular unleaded,150.0,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,19349,False,4,False
Suzuki,SX4,2013,regular unleaded,150.0,4,MANUAL,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,22,481,16999,False,4,False
Suzuki,SX4,2013,regular unleaded,148.0,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29.0,23,481,19175,False,4,False
Suzuki,SX4,2013,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,Unlabeled,Compact,Sedan,32.0,25,481,17849,False,4,False
Suzuki,SX4,2013,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30.0,23,481,18349,False,4,False
Suzuki,SX4,2013,regular unleaded,148.0,4,AUTOMATIC,front wheel drive,4,Unlabeled,Compact,Sedan,30.0,23,481,18799,False,4,False
Suzuki,SX4,2013,regular unleaded,148.0,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,29.0,23,481,20449,False,4,False
Suzuki,SX4,2013,regular unleaded,150.0,4,MANUAL,front wheel drive,4,Unlabeled,Compact,Sedan,33.0,23,481,15845,False,4,False
GMC,Syclone,1991,regular unleaded,280.0,6,AUTOMATIC,all wheel drive,2,"Factory Tuner,Performance",Compact,Regular Cab Pickup,16.0,13,549,5667,False,26,False
Toyota,T100,1996,regular unleaded,190.0,6,MANUAL,rear wheel drive,2,Unlabeled,Large,Extended Cab Pickup,20.0,15,2031,2563,False,21,False
Toyota,T100,1996,regular unleaded,190.0,6,MANUAL,four wheel drive,2,Unlabeled,Large,Extended Cab Pickup,18.0,15,2031,2922,False,21,False
Toyota,T100,1996,regular unleaded,190.0,6,MANUAL,rear wheel drive,2,Unlabeled,Large,Extended Cab Pickup,20.0,15,2031,2506,False,21,False
Toyota,T100,1996,regular unleaded,150.0,4,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,22.0,18,2031,2141,False,21,False
Toyota,T100,1996,regular unleaded,190.0,6,MANUAL,four wheel drive,2,Unlabeled,Large,Extended Cab Pickup,18.0,15,2031,2802,False,21,False
Toyota,T100,1997,regular unleaded,190.0,6,MANUAL,four wheel drive,2,Unlabeled,Large,Extended Cab Pickup,17.0,15,2031,3143,False,20,False
Toyota,T100,1997,regular unleaded,190.0,6,MANUAL,rear wheel drive,2,Unlabeled,Large,Extended Cab Pickup,19.0,15,2031,2806,False,20,False
Toyota,T100,1997,regular unleaded,150.0,4,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,22.0,17,2031,2348,False,20,False
Toyota,T100,1997,regular unleaded,190.0,6,MANUAL,four wheel drive,2,Unlabeled,Large,Extended Cab Pickup,17.0,15,2031,3042,False,20,False
Toyota,T100,1997,regular unleaded,190.0,6,MANUAL,rear wheel drive,2,Unlabeled,Large,Extended Cab Pickup,19.0,15,2031,2767,False,20,False
Toyota,T100,1998,regular unleaded,150.0,4,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,22.0,17,2031,2540,False,19,False
Toyota,T100,1998,regular unleaded,190.0,6,MANUAL,rear wheel drive,2,Unlabeled,Large,Extended Cab Pickup,19.0,15,2031,3058,False,19,False
Toyota,T100,1998,regular unleaded,190.0,6,MANUAL,four wheel drive,2,Unlabeled,Large,Extended Cab Pickup,18.0,15,2031,3586,False,19,False
Toyota,T100,1998,regular unleaded,190.0,6,MANUAL,four wheel drive,2,Unlabeled,Large,Extended Cab Pickup,18.0,15,2031,3480,False,19,False
Toyota,T100,1998,regular unleaded,190.0,6,MANUAL,rear wheel drive,2,Unlabeled,Large,Extended Cab Pickup,19.0,15,2031,3214,False,19,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,19.0,15,2031,27355,False,2,False
Toyota,Tacoma,2015,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,23075,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,21.0,16,2031,27235,False,2,False
Toyota,Tacoma,2015,regular unleaded,159.0,4,MANUAL,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,20.0,18,2031,24800,False,2,False
Toyota,Tacoma,2015,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,24.0,19,2031,21865,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,19.0,15,2031,35725,False,2,False
Toyota,Tacoma,2015,regular unleaded,159.0,4,MANUAL,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,25.0,21,2031,20965,False,2,False
Toyota,Tacoma,2015,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,23625,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,21.0,16,2031,37615,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,21.0,17,2031,25060,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,21.0,17,2031,23960,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,19.0,15,2031,26355,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,21.0,16,2031,36705,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,19.0,15,2031,36635,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,21.0,16,2031,28235,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,21.0,16,2031,28735,False,2,False
Toyota,Tacoma,2015,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,24.0,19,2031,22525,False,2,False
Toyota,Tacoma,2015,regular unleaded,236.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,21.0,17,2031,25560,False,2,False
Toyota,Tacoma,2015,regular unleaded,159.0,4,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,21.0,18,2031,25700,False,2,False
Toyota,Tacoma,2016,regular unleaded,159.0,4,MANUAL,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,21.0,19,2031,25185,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,29275,False,1,False
Toyota,Tacoma,2016,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,19,2031,23660,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,34700,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,31420,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,34090,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,24.0,19,2031,30025,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,18,2031,33310,False,1,False
Toyota,Tacoma,2016,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,19,2031,26635,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,20.0,17,2031,31680,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,20.0,17,2031,32460,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,24.0,19,2031,27355,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,35105,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,31920,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,38180,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,28345,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,31125,False,1,False
Toyota,Tacoma,2016,regular unleaded,159.0,4,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,22.0,19,2031,26735,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,31625,False,1,False
Toyota,Tacoma,2016,regular unleaded,159.0,4,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,22.0,19,2031,28820,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,21.0,17,2031,32460,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,28845,False,1,False
Toyota,Tacoma,2016,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,18,2031,30530,False,1,False
Toyota,Tacoma,2016,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,19,2031,25745,False,1,False
Toyota,Tacoma,2016,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,19,2031,24490,False,1,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,35315,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,20.0,17,2031,33075,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,20.0,17,2031,40760,False,0,False
Toyota,Tacoma,2017,regular unleaded,159.0,4,MANUAL,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,21.0,19,2031,25645,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,35720,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,18,2031,33770,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,32765,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,34705,False,0,False
Toyota,Tacoma,2017,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,19,2031,27095,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,42760,False,0,False
Toyota,Tacoma,2017,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,19,2031,24950,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,29690,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,24.0,19,2031,25730,False,0,False
Toyota,Tacoma,2017,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,19,2031,26205,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,31740,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,29735,False,0,False
Toyota,Tacoma,2017,regular unleaded,159.0,4,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,22.0,19,2031,29280,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,24.0,19,2031,30485,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,24.0,19,2031,28700,False,0,False
Toyota,Tacoma,2017,regular unleaded,159.0,4,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,19,2031,24120,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,MANUAL,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,21.0,17,2031,32390,False,0,False
Toyota,Tacoma,2017,regular unleaded,159.0,4,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,22.0,19,2031,27195,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,33265,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,23.0,18,2031,38795,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Compact,Extended Cab Pickup,23.0,18,2031,31875,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,32240,False,0,False
Toyota,Tacoma,2017,regular unleaded,278.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Compact,Crew Cab Pickup,24.0,19,2031,30190,False,0,False
Chevrolet,Tahoe Hybrid,2011,regular unleaded,332.0,8,AUTOMATIC,rear wheel drive,4,Hybrid,Large,4dr SUV,23.0,20,1385,51145,False,6,False
Chevrolet,Tahoe Hybrid,2011,regular unleaded,332.0,8,AUTOMATIC,four wheel drive,4,Hybrid,Large,4dr SUV,23.0,20,1385,53950,False,6,False
Chevrolet,Tahoe Hybrid,2012,regular unleaded,332.0,8,AUTOMATIC,four wheel drive,4,Hybrid,Large,4dr SUV,23.0,20,1385,54775,False,5,False
Chevrolet,Tahoe Hybrid,2012,regular unleaded,332.0,8,AUTOMATIC,rear wheel drive,4,Hybrid,Large,4dr SUV,23.0,20,1385,51970,False,5,False
Chevrolet,Tahoe Hybrid,2013,regular unleaded,332.0,8,AUTOMATIC,four wheel drive,4,"Luxury,Hybrid",Large,4dr SUV,23.0,20,1385,56425,False,4,False
Chevrolet,Tahoe Hybrid,2013,regular unleaded,332.0,8,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,4dr SUV,23.0,20,1385,53620,False,4,False
Chevrolet,Tahoe Limited/Z71,2000,regular unleaded,255.0,8,AUTOMATIC,four wheel drive,4,Unlabeled,Large,4dr SUV,15.0,11,1385,3465,False,17,False
Chevrolet,Tahoe Limited/Z71,2000,regular unleaded,255.0,8,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,4dr SUV,16.0,12,1385,3413,False,17,False
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,22.0,16,1385,54505,False,2,False
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355.0,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Performance",Large,4dr SUV,23.0,16,1385,61085,False,2,False
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,22.0,16,1385,49300,False,2,False
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23.0,16,1385,46300,False,2,False
Chevrolet,Tahoe,2015,flex-fuel (unleaded/E85),355.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,23.0,16,1385,51505,False,2,False
